T2h686YMNSg,시골 살이는 한 살이라도 젊을 때 해야 되는 이유.. 살아보니 알겠네요,2023-01-01T02:00:07Z,UCGznJ6xII2H4BIXEclV9QEg,둥지언니 Doongsis,2023-01-04T00:00:00Z,252212,7270,0,1029,https://i.ytimg.com/vi/T2h686YMNSg/default.jpg
zY3qUWPE7Dk,베트남아내 집에 가보고 충격 받았어요. 나는 여기 왜 있지요,2023-01-01T02:17:48Z,UC5HKolXNopAqmfgS8A0SmUw,Jadoo couple 자두커플,2023-01-04T00:00:00Z,998033,10193,0,504,https://i.ytimg.com/vi/zY3qUWPE7Dk/default.jpg
oJ8d71UlIsk,떡국떡! 'OO'에 버무려 재워두세요! 💢떡국이 10배 더 맛있어져요!,2023-01-01T01:00:27Z,UCy2WX3w5UyYFHBDHyWFKNUQ,이 남자의 cook,2023-01-04T00:00:00Z,718754,10954,0,232,https://i.ytimg.com/vi/oJ8d71UlIsk/default.jpg
1sJC2MidUC0,Saying my dogs' favourite things over the phone reaction,2023-01-02T09:00:00Z,UCnjyiWHGEyww-p8QYSftx2A,MochaMilk,2023-01-04T00:00:00Z,288567,9766,0,428,https://i.ytimg.com/vi/1sJC2MidUC0/default.jpg
TrFIbEbZXWE,화목난로에 텐트 태워먹는 영하13도 한파 동계 캠핑│2층 야전침대 개시합니다│평창 마가리 캠핑장,2023-01-01T12:00:08Z,UCWlwaqMam9GueCmnwT1VYDA,도토리TV Dotori TV,2023-01-04T00:00:00Z,246945,4685,0,409,https://i.ytimg.com/vi/TrFIbEbZXWE/default.jpg
vDLYMzW98h0,배추물김치 찹쌀풀 대신 이걸 넣어 보세요!! 간단하고 건강하고 맛있어요/ 익힐수록 맛있어지는 단호박배추물김치 Sweet pumpkin cabbage water kimchi,2023-01-01T00:11:01Z,UCLItMtuFPIZ-Q0m_oOVwB2Q,sogyo table 소교식탁TV,2023-01-04T00:00:00Z,315581,1196,0,84,https://i.ytimg.com/vi/vDLYMzW98h0/default.jpg
8fRazGcsEF4,[신병] 복무신조,2022-12-29T08:01:10Z,UChbE5OZQ6dRHECsX0tEPEZQ,장삐쭈,2023-01-04T00:00:00Z,2153576,27863,0,4222,https://i.ytimg.com/vi/8fRazGcsEF4/default.jpg
fgI2vBvWQHI,응칠 동창회 2탄! 신원호 감독님의 노필터 비하인드 스토리 (feat. 다음은 응답하라 신석기...?)[시언스쿨 EP.18] (ENG CC),2022-12-30T09:00:18Z,UCZJzho51OZWpqq1evVId1cg,시언's쿨,2023-01-04T00:00:00Z,656960,15029,0,1076,https://i.ytimg.com/vi/fgI2vBvWQHI/default.jpg
btAh3WdEVXg,"2023 패션 트렌드/ 새해 새롭게 뜨는 패션, 큰거 한방 오고있습니다😱",2023-01-01T01:45:02Z,UCzYB6YA5f-Tc7GQcIese7pg,옆집언니 최실장 stylist unnie,2023-01-04T00:00:00Z,357414,8336,0,419,https://i.ytimg.com/vi/btAh3WdEVXg/default.jpg
To85LfAEm_E,"[#유퀴즈온더블럭] 고우림 💓 김연아, 새신랑이 말해주는 둘의 첫 만남 썰 👰🤵 2018년 아이스쇼에서 처음 만났는데... 벌써 결혼이햐~ | #지금꼭볼동영상",2022-12-29T13:31:00Z,UCWYzc_p0GgfCepIWDHGFmEg,디글 :Diggle,2023-01-04T00:00:00Z,1799028,17589,0,1036,https://i.ytimg.com/vi/To85LfAEm_E/default.jpg
8k9XQoG4sSk,"리그앙 독보적 2강의 맞대결, 과연 음바페는...?[리그1 17R HL/랑스 vs PSG]",2023-01-01T22:10:50Z,UCxdayJ2v3MJk8eraNrYLzdQ,파리 습제르맹 - Paris SBS-Germain,2023-01-04T00:00:00Z,172713,978,0,672,https://i.ytimg.com/vi/8k9XQoG4sSk/default.jpg
