jX9JpB7-l6U,DIRETO DO CT: 02/01/2023 | SPFC PLAY,2023-01-03T01:42:48Z,UCX3zTAsEoZ61rQMYb_08Tow,São Paulo FC,2023-01-04T00:00:00Z,66856,6985,0,197,https://i.ytimg.com/vi/jX9JpB7-l6U/default.jpg
bmAndArhD8Q,NOVIDADES NA REAPRESENTAÇÃO DO ELENCO,2023-01-03T01:15:12Z,UCBKc-rPDivvwFiWdG-81wxw,TV Palmeiras/FAM,2023-01-04T00:00:00Z,86147,8152,0,359,https://i.ytimg.com/vi/bmAndArhD8Q/default.jpg
ZvE-OKSHdxQ,"Posse presidencial: compare a posse de Lula, em 2023, com a posse de Bolsonaro, em 2019",2023-01-02T11:20:12Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,2023-01-04T00:00:00Z,801191,17674,0,7871,https://i.ytimg.com/vi/ZvE-OKSHdxQ/default.jpg
dmVB4qVXs90,Posse de Lula na Presidência do Brasil,2023-01-02T10:28:52Z,UCvO2BExvkAbGMsTGnEnI_Ng,Lula,2023-01-04T00:00:00Z,1277425,55615,0,554,https://i.ytimg.com/vi/dmVB4qVXs90/default.jpg
fs_cU_mUiaU,Uma Reflexão Sobre o começo do Ano | O Pássaro e as Pedras ✨ Camila Zen,2023-01-02T22:38:07Z,UCp73CurZ5DWdCPExp8pP9Vw,Camila Zen,2023-01-04T00:00:00Z,49550,8252,0,259,https://i.ytimg.com/vi/fs_cU_mUiaU/default.jpg
3-DhMUpocrQ,PODECHEGAR A PORTEIRA TÁ ABERTA! ENTRA BORA CONHECER!,2023-01-02T18:59:33Z,UCVt1lwzcGKRY10RQAerY2MQ,Joana Fernandes Doce Lar no Sertão,2023-01-04T00:00:00Z,113556,13502,0,1983,https://i.ytimg.com/vi/3-DhMUpocrQ/default.jpg
ahLcP2b9Dyo,RAINBOW FRIENDS CHAPTER 2!!,2023-01-02T23:31:49Z,UCUztWvZqBRHtUFdCl7Azhgw,CeloBlox,2023-01-04T00:00:00Z,107173,4368,0,465,https://i.ytimg.com/vi/ahLcP2b9Dyo/default.jpg
JYacsbhT6B0,"Pelé Eterno: Homenagens, velório e o cortejo no último adeus ao Rei do Futebol",2023-01-03T17:59:04Z,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil,2023-01-04T00:00:00Z,337389,7200,0,34,https://i.ytimg.com/vi/JYacsbhT6B0/default.jpg
dBAl5wtQeIM,FUGA DO PROFESSOR STINKY NO ROBLOX  - Brancoala Games,2023-01-02T20:45:02Z,UCqg4qrLaf7VQ_QJw_RLCs1Q,Brancoala Games,2023-01-04T00:00:00Z,123463,2658,0,116,https://i.ytimg.com/vi/dBAl5wtQeIM/default.jpg
q2GM0T4jolw,ABSURDO COM FLAMENGO! PRIMEIRO TREINO DE VITOR PEREIRA NO MENGÃO! CONTRATO ASSINADO! APRESENTAÇÃO E+,2023-01-03T12:40:29Z,UCIpylxq_JDl2YpvTpN11p9Q,FLAZOEIRO,2023-01-04T00:00:00Z,214668,29452,0,935,https://i.ytimg.com/vi/q2GM0T4jolw/default.jpg
maNl7_tfW6s,O TOYOTA YARIS MAIS INSANO DO MUNDO NA VOLTA RÁPIDA! Rubinho acelera o esportivo preparado na pista!,2023-01-02T21:00:07Z,UCGBIIPnw0AYM3BFsmTsjeAw,Acelerados,2023-01-04T00:00:00Z,102287,9023,0,342,https://i.ytimg.com/vi/maNl7_tfW6s/default.jpg
K0xeQ_woedA,CRISTIANO RONALDO chega ao Al Nassr - Melhor Futebol do Mundo (03/01/2022),2023-01-03T17:37:53Z,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil,2023-01-04T00:00:00Z,247786,13472,0,457,https://i.ytimg.com/vi/K0xeQ_woedA/default.jpg
Zb8_I-Dwp8g,PASSEI A NOITE NA ESCOLA QUE EU ESTUDEI SEM NINGUÉM VER!,2023-01-02T15:11:51Z,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,2023-01-04T00:00:00Z,1438921,50405,0,2314,https://i.ytimg.com/vi/Zb8_I-Dwp8g/default.jpg
Qj64NaDyc9Q,"🔥PAGUEI R$ 6250,00 EM UM CARRO RARO E COLECIONÁVEL😍",2023-01-02T22:00:11Z,UCw1sIHJhvS_M7Kg6baW4JUQ,CARRO COM TUDO,2023-01-04T00:00:00Z,61140,7328,0,769,https://i.ytimg.com/vi/Qj64NaDyc9Q/default.jpg
JL0zYuWg3KE,Plantão FlaTV | Chegada Vítor Pereira,2023-01-02T10:01:29Z,UCOa-WaNwQaoyFHLCDk7qKIw,FLA TV,2023-01-04T00:00:00Z,223752,20598,0,446,https://i.ytimg.com/vi/JL0zYuWg3KE/default.jpg
azwIrsINIIg,COMO REALIZAR METAS EM 2023! FERRAMENTA INÉDITA (Eu uso e sei que funciona),2023-01-02T15:00:03Z,UC8mDF5mWNGE-Kpfcvnn0bUg,Me Poupe!,2023-01-04T00:00:00Z,124677,17489,0,386,https://i.ytimg.com/vi/azwIrsINIIg/default.jpg
_ZAgIHmHLdc,NewJeans (뉴진스) 'OMG' Official MV,2023-01-02T09:00:00Z,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,2023-01-04T00:00:00Z,9657255,860823,0,41896,https://i.ytimg.com/vi/_ZAgIHmHLdc/default.jpg
ouli1MEgh-4,Freeze the Whole Arena ❄️ (New Season),2023-01-02T09:00:49Z,UC_F8DoJf9MZogEOU51TpTbQ,Clash Royale,2023-01-04T00:00:00Z,1030798,32376,0,699,https://i.ytimg.com/vi/ouli1MEgh-4/default.jpg
GR0mNoplVeY,A Máscara do Stick se voltou contra a gente...,2023-01-02T13:05:21Z,UCrcBZDofBltcgGxphNia2tw,Problems,2023-01-04T00:00:00Z,988007,44189,0,1555,https://i.ytimg.com/vi/GR0mNoplVeY/default.jpg
Vr21sKRLWyw,Tarcísio agradece a Bolsonaro em discurso de posse,2023-01-01T13:23:32Z,UCmYuiV9wAR3i8p19Ygc7izg,Folha de S.Paulo,2023-01-04T00:00:00Z,583733,19457,0,2613,https://i.ytimg.com/vi/Vr21sKRLWyw/default.jpg
cp4kWvgrNUQ,2022 EM UMA MÚSICA,2022-12-31T15:00:10Z,UCdTWvzwNIeZxSNZ_oWvnBbQ,Inutilismo,2023-01-04T00:00:00Z,4050226,834970,0,41362,https://i.ytimg.com/vi/cp4kWvgrNUQ/default.jpg
IKkExS4O1Lo,"DARWIN NÚÑEZ TEM NOVO PESADELO COM GOL PERDIDO, E LIVERPOOL CAI PARA O BENTFORD | Melhores Momentos",2023-01-02T19:47:38Z,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil,2023-01-04T00:00:00Z,916946,34819,0,1976,https://i.ytimg.com/vi/IKkExS4O1Lo/default.jpg
tUCT82t1Y8Q,GOT the beat 'Stamp On It' Stage Video,2023-01-01T13:00:24Z,UCcdX97nVNsZgAA0NxvHnU9w,Girls On Top,2023-01-04T00:00:00Z,3755687,249268,0,9264,https://i.ytimg.com/vi/tUCT82t1Y8Q/default.jpg
rDw-YyQ4Drc,FRASES DE POBRE NO ÔNIBUS,2023-01-01T18:00:19Z,UC19aAr6UojQesIVCBsXJGIw,O Que Não Dizer Oficial,2023-01-04T00:00:00Z,255691,29326,0,392,https://i.ytimg.com/vi/rDw-YyQ4Drc/default.jpg
129dQTbJh3s,IMPRESSORA 3D no Minecraft - Em busca da casa automática #348,2022-12-31T17:27:48Z,UCiIZY89KwQkxAW-4Le7U7zg,viniccius13,2023-01-04T00:00:00Z,1504943,197176,0,8501,https://i.ytimg.com/vi/129dQTbJh3s/default.jpg
-TbQWOWA_nM,SOBREVIVI NO EXÉRCITO POR 24 HORAS!,2023-01-01T21:28:00Z,UCjaxmdb_gTWbz9XF5rzvgGg,Natan por Aí,2023-01-04T00:00:00Z,834814,21492,0,401,https://i.ytimg.com/vi/-TbQWOWA_nM/default.jpg
ea4DDShw6ns,ATHOS APAGOU O FOGO NO MINECRAFT!,2023-01-01T19:16:35Z,UC1TRVdOZcI2_6lYgVvFkfqQ,Hiig,2023-01-04T00:00:00Z,149202,4664,0,37,https://i.ytimg.com/vi/ea4DDShw6ns/default.jpg
SZPfmGOJE_8,Veja o pronunciamento do presidente em exercício Hamilton Mourão,2022-12-31T23:41:10Z,UCmYuiV9wAR3i8p19Ygc7izg,Folha de S.Paulo,2023-01-04T00:00:00Z,701008,19576,0,8056,https://i.ytimg.com/vi/SZPfmGOJE_8/default.jpg
jSduk8pyYqQ,Loterias CAIXA | Mega da Virada 2022,2022-12-31T23:31:41Z,UCPbhr02AfVb2nd5pm12BxTw,CAIXA,2023-01-04T00:00:00Z,448222,4352,0,0,https://i.ytimg.com/vi/jSduk8pyYqQ/default.jpg
daD1QSAG7Oo,TUDO PARADO de NOVO no MAIOR PERRENGUE DA VIAGEM ATÉ AGORA | SP a NATAL de G8 LD DA CATEDRAL (Ep 4),2023-01-01T20:30:09Z,UCZB8qkXkg3eGDbyKuXgkDOQ,Viajante Explorador,2023-01-04T00:00:00Z,197920,6303,0,311,https://i.ytimg.com/vi/daD1QSAG7Oo/default.jpg
ImAMULXMLw4,COMPREI TODOS OS PACOTINHOS DA COPA QUE EXISTE!,2023-01-01T15:00:10Z,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,2023-01-04T00:00:00Z,1964698,76325,0,3840,https://i.ytimg.com/vi/ImAMULXMLw4/default.jpg
